Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
CSS343,"DATA, ALG, MATH II",CSS,2024,SPR,Restr,no_add_code,-,C,5,-,TTh,1100-100,DISC,061,"Si, Dong",Open,39,40,-,$23,-
CSS350,MGT PRINCIPLES,CSS,2024,SPR,Restr,no_add_code,-,A,5,-,TTh,1100-100,INV,111,"Pyle, Douglas M.",Open,43,48,-,$10,-
CSS350,MGT PRINCIPLES,CSS,2024,SPR,Restr,no_add_code,-,B,5,-,MW,115-315,UW1,102,"Retik, Arkady",Closed,49,48,-,$10,-
CSS360,SOFTWARE ENGR,CSS,2024,SPR,no_restriction,no_add_code,13125,A,5,-,MW,115-315,UW2,205,"Kim, Jeffrey",Closed,30,30,-,$10,-
CSS360,SOFTWARE ENGR,CSS,2024,SPR,no_restriction,no_add_code,13126,B,5,-,MW,1100-100,UW2,221,"Chini, Morteza",Closed,30,30,-,$10,-
CSS360,SOFTWARE ENGR,CSS,2024,SPR,no_restriction,no_add_code,13127,C,5,-,TTh,330-530,UW1,261,"Uong, Ethan",Closed,30,30,-,$10,-
CSS370,ANALYSIS AND DESIGN ,CSS,2024,SPR,Restr,no_add_code,-,A,5,-,MW,115-315,UW1,220,"Zade, Himanshu",Open,20,48,-,$10,-
CSS370,ANALYSIS AND DESIGN ,CSS,2024,SPR,no_restriction,no_add_code,13129,B,5,-,Th,1100-100,UW1,050,"Kochanski, Mark",Open,34,48,-,$10,B
CSS370,ANALYSIS AND DESIGN ,CSS,2024,SPR,no_restriction,no_add_code,13130,C,5,-,TTh,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '202', in original. Note: couldn't interpret 'Chini,Morteza', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '47', in original. Note: couldn't interpret '48', in original. Note: couldn't interpret '$10', in original."
CSS371,BUSINESS OF TECH,CSS,2024,SPR,Restr,no_add_code,-,A,5,-,MW,330-530,UW1,102,"Shaw, Carol A",Open,40,48,-,$10,-
CSS382,INTRO TO AI,CSS,2024,SPR,no_restriction,no_add_code,13132,A,5,-,TTh,1100-100,UW2,131,"Stanev, Roger",Open,46,48,-,-,-
CSS385,INTRO TO GAME DEV,CSS,2024,SPR,Restr,no_add_code,-,A,5,-,MW,330-530,UW1,202,"Pisan, Yusuf",Open,44,48,-,$23,-
CSS390,SPECIAL TOPICS,CSS,2024,SPR,no_restriction,no_add_code,13136,B,5,-,TTh,330-530,UW2,211,"Kochanski, Mark",Open,17,30,-,$10,B
CSS397,COMPUTING INTERNSHIP,CSS,2024,SPR,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '21595', in original. Note: couldn't interpret 'A', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '10', in original. Note: couldn't interpret 'CR_NC', in original."
CSS411,CMPT & PUB POLICY,CSS,2024,SPR,Restr,no_add_code,-,A,5,-,MW,-,545-745P,-,-,-,-,-,-,-,"UW2 Note: couldn't interpret '131', in original. Note: couldn't interpret 'Stanev,Roger', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '18', in original. Note: couldn't interpret '20', in original. Note: couldn't interpret '$10', in original. Note: couldn't interpret 'J', in original."
CSS421,CMPT HW & O/S,CSS,2024,SPR,Restr,no_add_code,-,A,5,-,TTh,-,800-1000P,-,-,-,-,-,-,-,"UW2 Note: couldn't interpret '131', in original. Note: couldn't interpret 'Rahman,Muntasir', in original. Note: couldn't interpret 'Raihan', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '11', in original. Note: couldn't interpret '48', in original. Note: couldn't interpret '$23', in original."
CSS422,HARDWARE & COMP ORG ,CSS,2024,SPR,Restr,no_add_code,-,A,5,-,MW,115-315,UW1,202,"Pisan, Yusuf",Open,42,45,-,$23,-
CSS422,HARDWARE & COMP ORG ,CSS,2024,SPR,Restr,no_add_code,-,B,5,-,TTh,115-315,UW1,221,"Browne, Connor Benjamin",Open,44,45,-,$23,-
CSS422,HARDWARE & COMP ORG ,CSS,2024,SPR,Restr,no_add_code,-,C,5,-,MW,-,800-1000P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '221', in original. Note: couldn't interpret 'Awad,Ahmed', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '16', in original. Note: couldn't interpret '45', in original. Note: couldn't interpret '$23', in original."
CSS427,EMBEDDED SYSTEMS,CSS,2024,SPR,no_restriction,no_add_code,13142,A,5,-,TTh,845-1045,UW2,211,"Folsom, Tyler",Open,16,24,-,$47,-
CSS427,EMBEDDED SYSTEMS,CSS,2024,SPR,no_restriction,no_add_code,13143,AA,-,LB,F,1000-130,UW2,221,"Folsom, Tyler",Open,16,24,-,-,-
CSS430,OPERATING SYSTEMS,CSS,2024,SPR,Restr,no_add_code,-,A,5,-,TTh,330-530,UW2,240,"Parsons, Erika",Open,15,45,-,$23,-
CSS430,OPERATING SYSTEMS,CSS,2024,SPR,Restr,no_add_code,-,B,5,-,MW,-,800-1000P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '010', in original. Note: couldn't interpret 'Ahmed,Faisal', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '42', in original. Note: couldn't interpret '45', in original. Note: couldn't interpret '$23', in original."
CSS431,NETWORK ARCHT & MGMT,CSS,2024,SPR,no_restriction,no_add_code,13146,A,5,-,TTh,-,545-745P,*,-,-,-,-,-,-,"* Note: couldn't interpret 'Lidster,William', in original. Note: couldn't interpret 'Closed', in original. Note: couldn't interpret '60', in original. Note: couldn't interpret '48', in original. Note: couldn't interpret 'O', in original."
CSS449,DSGN & ANLYS ALGRTHM,CSS,2024,SPR,no_restriction,no_add_code,13148,A,5,-,MW,115-315,UW1,221,"Olson, Clark",Open,31,48,-,-,-
CSS458,COMPUTER SIMULATION ,CSS,2024,SPR,no_restriction,no_add_code,21310,A,5,-,TTh,845-1045,UW1,202,"Lin, Johnny",Open,8,48,-,$23,-
CSS473,ENTREPRENEURSHP SEM ,CSS,2024,SPR,Restr,no_add_code,-,A,5,-,TTh,330-530,UW1,041,"Fleming, Brandon",Closed,17,17,-,-,J
CSS475,DATABASE SYSTEMS,CSS,2024,SPR,Restr,no_add_code,-,A,5,-,MW,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '020', in original. Note: couldn't interpret 'Zade,Himanshu', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '47', in original. Note: couldn't interpret '48', in original. Note: couldn't interpret '$23', in original."
CSS475,DATABASE SYSTEMS,CSS,2024,SPR,no_restriction,no_add_code,13151,B,5,-,TTh,-,545-745P,-,-,-,-,-,-,-,"UW2 Note: couldn't interpret '141', in original. Note: couldn't interpret 'Olson,Trevor', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '26', in original. Note: couldn't interpret '48', in original. Note: couldn't interpret '$23', in original."
CSS478,USABILITY ENGR,CSS,2024,SPR,no_restriction,no_add_code,13152,A,5,-,TTh,330-530,UW1,021,"Dailey, Dharma",Open,37,40,-,$10,-
CSS480,HUMAN-COMP INTERACT ,CSS,2024,SPR,no_restriction,no_add_code,13153,A,5,-,MW,1100-100,UWBB,205,"Zolyomi, Annuska",Closed,40,40,-,$10,-
CSS490,SPECIAL TOPICS,CSS,2024,SPR,-,add_code_required,13154,A,5,-,TTh,1100-100,UW2,141,"Retik, Arkady",-,19,40,-,$10,-
CSS490,SPECIAL TOPICS,CSS,2024,SPR,-,add_code_required,13155,B,5,-,MW,115-315,UW2,240,"Mashhadi, Afra",-,8,48,-,$10,-
CSS495,A CMPT INTERNSHIP,CSS,2024,SPR,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '21596', in original. Note: couldn't interpret 'A', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '10', in original. Note: couldn't interpret 'CR_NC', in original."
CSS496,APPL CMPT CAPSTONE,CSS,2024,SPR,-,add_code_required,13156,A,5,-,MW,330-530,UW2,340,"Kim, Jeffrey",-,22,23,-,$30,-
CSS497,CS & SE CAPSTONE,CSS,2024,SPR,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '21597', in original. Note: couldn't interpret 'A', in original. Note: couldn't interpret '1-10', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '40', in original. Note: couldn't interpret '10', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2024,SPR,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '21633', in original. Note: couldn't interpret 'B', in original. Note: couldn't interpret '1-10', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '66', in original. Note: couldn't interpret '10', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original."
CSS498,INDEPENDENT STUDY,CSS,2024,SPR,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '21598', in original. Note: couldn't interpret 'A', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '2', in original. Note: couldn't interpret '10', in original. Note: couldn't interpret '$10', in original."
CSS498,INDEPENDENT STUDY,CSS,2024,SPR,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '21599', in original. Note: couldn't interpret 'B', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '8', in original. Note: couldn't interpret '10', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original."
CSS499,UNDERGRAD RESEARCH,CSS,2024,SPR,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '21601', in original. Note: couldn't interpret 'A', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '5', in original. Note: couldn't interpret '10', in original. Note: couldn't interpret '$10', in original."
CSS499,UNDERGRAD RESEARCH,CSS,2024,SPR,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '21600', in original. Note: couldn't interpret 'B', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '2', in original. Note: couldn't interpret '10', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original."
CSS545,MOBILE COMPUTING,CSS,2024,SPR,no_restriction,no_add_code,21860,B,5,-,TTh,-,800-1000P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '020', in original. Note: couldn't interpret 'Ong,Hansel', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '1', in original. Note: couldn't interpret '3', in original. Note: couldn't interpret 'J', in original."
CSS553,SOFTWARE ARCH,CSS,2024,SPR,-,add_code_required,21842,B,5,-,F,400-600,*,*,"Asuncion, Hazeline",-,0,3,-,-,JO
CSS566,SOFTWARE MANAGEMENT ,CSS,2024,SPR,-,add_code_required,21843,B,5,-,TTh,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '220', in original. Note: couldn't interpret 'Champion,Mia', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '3', in original. Note: couldn't interpret 'J', in original."
CSS578,ETHICAL PEN TESTING ,CSS,2024,SPR,-,add_code_required,21844,B,5,-,TTh,-,545-745P,-,-,-,-,-,-,-,"UW2 Note: couldn't interpret '340', in original. Note: couldn't interpret 'Phillips,Chris', in original. Note: couldn't interpret '1', in original. Note: couldn't interpret '3', in original. Note: couldn't interpret 'J', in original."
